no;i;t;y;x1;x2;x3
13999;700;19;0;-0.883066529;-0.020981342;2.432811726
14000;700;20;1;-0.574686871;-2.667117323;-0.501554369
14001;701;1;0;0.32449532;0.483155922;-0.220286803
14002;701;2;1;0.94335632;1.210934251;-0.358401211
14003;701;3;0;-0.807257409;-0.673817002;0.16646105
14004;701;4;0;-2.712674624;0.963048565;-1.195431564
14005;701;5;0;0.897019931;1.616306509;1.498253053
14006;701;6;0;-0.322771886;0.690356922;0.302765418
14007;701;7;0;0.245571056;-1.273765984;-0.739800245
14008;701;8;0;1.820069803;1.574517742;-1.301505559
14009;701;9;1;-0.523514135;-1.984590617;0.197464631
14010;701;10;0;-1.342728397;-2.136024778;0.029581397
14011;701;11;0;0.012061668;-0.824508532;-0.66657735
14012;701;12;0;0.127442053;-0.081386507;-1.164160683
14013;701;13;1;-0.540575239;-0.98679992;0.865820257
14014;701;14;1;0.056508596;-0.210397002;0.479092295
14015;701;15;0;0.17716577;-0.448505117;-1.708960748
14016;701;16;0;-0.542231052;0.229038781;-0.283486902
14017;701;17;1;0.780982346;-0.351533415;1.433951442
14018;701;18;1;-0.581398268;-1.043121983;0.547954183
14019;701;19;0;-0.960438802;0.38088062;1.208968106
14020;701;20;0;-0.77000606;-0.685222508;0.665288824
14021;702;1;1;1.636378895;-1.178769519;-0.321361138
14022;702;2;1;-1.140503723;-0.518252036;0.557875492
14023;702;3;1;-1.371073323;-1.934867849;2.206198301
14024;702;4;1;-1.063398967;-1.464405418;-1.384472154
14025;702;5;0;-0.241907593;0.85894193;-0.411721638
14026;702;6;0;-1.40793241;-0.527690721;0.936297064
14027;702;7;1;-0.222619107;-0.416980681;1.009011479
14028;702;8;0;-0.529475423;0.576303416;-0.353051708
14029;702;9;1;-0.331909097;-0.813226972;0.477249147
14030;702;10;1;1.455416217;-0.738559421;1.939975388
14031;702;11;1;2.133358924;-0.90966143;0.477079349
14032;702;12;1;1.378296414;-0.390579858;0.877572072
14033;702;13;0;-1.427142167;-0.690238334;1.250586377
14034;702;14;1;-0.022098858;0.369760471;0.536676177
14035;702;15;1;0.4539812;-0.523536437;0.307802468
14036;702;16;0;0.890073627;-0.175039698;-0.785391622
14037;702;17;1;0.266206379;-0.818427676;0.299918289
14038;702;18;1;0.307986272;-1.225464518;1.251823818
14039;702;19;1;0.251967452;-0.803726452;0.09351179
14040;702;20;0;-0.680621758;-1.092339964;1.048293299
14041;703;1;1;0.351540149;0.863479715;0.523334091
14042;703;2;0;-1.546720419;-1.021158241;-2.310752124
14043;703;3;0;-1.49037905;-0.487697271;-1.917659078
14044;703;4;1;-1.252908781;-1.872216985;0.792309659
14045;703;5;1;0.611796662;-0.341663135;1.368993065
14046;703;6;1;1.363568135;-0.952672709;1.280573979
14047;703;7;1;0.596210359;-0.07701076;-1.162927828
14048;703;8;0;0.940967396;1.892544935;-1.294713783
14049;703;9;1;0.340805727;-0.679122229;0.238019866
14050;703;10;0;0.608030388;0.49333543;-1.369091437
14051;703;11;1;2.032616812;-0.73979205;-0.734696961
14052;703;12;1;1.389234901;-0.828345777;1.145146572
14053;703;13;1;0.179205752;-1.227636197;2.525976908
14054;703;14;1;-0.219618528;-0.779257558;0.004673668
14055;703;15;1;0.458770954;0.407887941;-0.227990973
14056;703;16;0;-0.578274185;0.758870775;0.005326457
14057;703;17;1;0.165236779;-2.621529326;-0.41470512
14058;703;18;0;-1.506114526;0.242879795;-0.048578618
14059;703;19;1;2.209907129;-0.941911175;-0.083401303
14060;703;20;1;0.473059059;0.521544263;0.10237123
14061;704;1;0;1.466787505;1.261625354;-1.484682297
14062;704;2;0;0.012882738;1.744570354;-1.653441673
14063;704;3;1;0.654692705;-0.621596316;-0.706690672
14064;704;4;0;-0.847699121;-0.306588153;0.209456102
14065;704;5;1;-0.648554998;-0.106590145;0.109748886
14066;704;6;0;0.170854085;-0.680234034;1.21623805
14067;704;7;1;0.001758285;-0.638888662;-0.340856959
14068;704;8;0;-0.482066607;0.881963484;0.103811791
14069;704;9;0;-0.218526111;0.205207378;-1.229423533
14070;704;10;1;0.367698521;-0.398472521;1.10295622
14071;704;11;1;1.636007001;-0.679517376;-1.258677688
14072;704;12;0;0.234385389;0.248217387;2.105669585
14073;704;13;1;0.283838228;0.198583939;-0.274707066
14074;704;14;1;0.739774915;-0.286821613;0.68084208
14075;704;15;0;-0.730706851;0.49697672;1.0996288
14076;704;16;1;-0.165197715;-1.628582848;2.115300725
14077;704;17;0;0.235408748;0.636720968;-0.466553295
14078;704;18;0;-1.19665476;-0.657757714;0.1387945
14079;704;19;0;0.98537079;0.270003221;-1.434434657
14080;704;20;0;0.081034644;-1.115012622;-0.08582368
14081;705;1;0;0.183849769;0.377157861;0.137680067
14082;705;2;1;-1.157884357;-1.122172658;-0.33891354
14083;705;3;0;-0.006321308;-1.002224485;-0.168889235
14084;705;4;1;-0.758536505;-2.471048136;0.716809654
14085;705;5;0;0.092839648;-2.048715001;-1.52557297
14086;705;6;1;1.898755813;-0.049738722;1.892786017
14087;705;7;1;1.362971243;-1.339109517;-0.280782213
14088;705;8;0;-2.168554503;2.04662246;-0.539407801
14089;705;9;1;1.799061723;0.087534824;-0.538014461
14090;705;10;1;-1.567178522;-0.331520476;0.917706504
14091;705;11;0;0.660040242;0.856803045;-1.326829883
14092;705;12;0;-0.164909201;-0.195475314;-0.143296463
14093;705;13;0;-1.080721844;0.56175963;1.093341849
14094;705;14;0;-0.347790439;2.233148831;0.576610431
14095;705;15;0;-0.883359547;0.216520344;-1.410338646
14096;705;16;0;-1.752944357;0.703620869;0.129321753
14097;705;17;0;-1.524595587;-0.940472946;-1.274284553
14098;705;18;0;-0.644579053;0.61548158;-0.616398236
14099;705;19;1;0.453940431;-0.211601775;0.800964356
14100;705;20;0;0.945361751;-0.318760925;-0.803580426
14101;706;1;0;-0.917586445;1.843225271;0.614815723
14102;706;2;0;0.016157928;-0.321221568;-1.523612557
14103;706;3;0;0.761449032;-0.358869533;0.513403291
14104;706;4;0;0.493231604;-1.083388747;-0.013909504
14105;706;5;0;0.76198914;-0.804284956;-1.36776757
14106;706;6;0;-2.295856228;-0.666472647;-0.625721779
14107;706;7;0;-1.011683949;-0.339246438;1.127636472
14108;706;8;0;-0.769756544;1.572015996;0.152396998
14109;706;9;0;-0.927238407;-1.76661788;-1.164206762
14110;706;10;0;0.459324204;0.505917835;-0.817861713
14111;706;11;1;2.360748595;-0.965328769;1.157387413
14112;706;12;0;-0.385090426;-1.759364308;-0.324146397
14113;706;13;0;-0.600295737;0.358082347;0.286414861
14114;706;14;0;-1.202353029;-0.27117867;-0.564529251
14115;706;15;0;-0.153819616;-0.631772032;-0.261651366
14116;706;16;0;-0.285783765;0.534860822;-1.920577501
14117;706;17;0;1.202925836;0.071190458;-0.728055555
14118;706;18;0;-0.582621079;-0.329944383;-0.717384187
14119;706;19;0;0.068170639;0.585647398;-0.776811858
14120;706;20;1;0.342768061;-0.525955315;1.076671396
14121;707;1;1;-0.624919228;-1.638228846;1.160222206
14122;707;2;0;0.539002958;-1.151829456;-1.734572166
14123;707;3;1;-0.968106356;-0.280865704;0.92948552
14124;707;4;0;-0.072518414;0.967929064;-0.864760054
14125;707;5;1;-0.228578599;-0.803230836;2.213018386
14126;707;6;0;-0.064690251;0.154236935;-0.859550379
14127;707;7;1;0.489777544;0.856360549;1.07250052
14128;707;8;0;-0.092936054;-0.105206031;0.06864317
14129;707;9;0;-0.789353373;-0.247483572;0.649565174
14130;707;10;0;-1.202435816;-0.281767969;0.22977232
14131;707;11;0;0.556030879;0.115249744;-0.419563978
14132;707;12;0;0.618181822;-0.574941431;0.532655074
14133;707;13;0;1.723767599;1.452483766;-1.920404174
14134;707;14;0;-1.633996357;0.623153994;-0.512949011
14135;707;15;1;1.103861388;-0.580527643;1.589739897
14136;707;16;0;-0.156958545;-0.616677948;1.619179501
14137;707;17;1;-0.034206508;-1.165165295;-0.383232102
14138;707;18;0;-0.089070473;-0.313643603;-0.958783644
14139;707;19;0;1.871501337;0.666691331;-0.567849226
14140;707;20;0;-1.107073618;2.319542932;-1.703682874
14141;708;1;0;-0.786358976;1.261644216;0.22408854
14142;708;2;1;-1.075338908;-1.751649502;1.22759398
14143;708;3;1;-0.662463191;-0.202625059;0.681767749
14144;708;4;1;0.048091068;-1.078175747;-0.45212925
14145;708;5;0;-0.956327149;1.975656188;0.728191641
14146;708;6;1;-1.336970376;-0.659872259;0.754545293
14147;708;7;1;0.73642026;0.685761461;-0.147791123
14148;708;8;0;-0.127866971;0.601747894;-1.212979253
14149;708;9;1;-0.90723584;-0.813669672;0.168367538
14150;708;10;1;-1.427897308;1.75900349;1.500581826
14151;708;11;0;-2.103463877;0.587868334;0.678564283
14152;708;12;0;-0.291837628;0.516965359;-0.292080889
14153;708;13;0;0.573851851;0.117872538;-2.257656958
14154;708;14;0;0.412830384;1.048736619;-1.355467632
14155;708;15;1;0.897718124;-0.466567232;1.346808344
14156;708;16;0;0.287428617;1.326498547;0.633492519
14157;708;17;1;-0.06409622;0.217813049;1.3258774
14158;708;18;0;0.013757214;0.005415848;-0.135018141
14159;708;19;0;-1.110682997;0.254144781;1.491636253
14160;708;20;0;-0.443082798;0.474716407;-0.493138526
14161;709;1;1;0.838408147;-1.819006707;0.512277802
14162;709;2;0;0.389218734;0.595371009;-0.56950446
14163;709;3;0;0.054320977;-0.130072642;-0.856195614
14164;709;4;0;0.626696839;-0.680819682;1.76759927
14165;709;5;0;1.167435765;-0.38366991;-0.516164206
14166;709;6;1;1.217393406;-0.979148494;-0.244670224
14167;709;7;0;-1.128791269;-0.269006597;-0.919003748
14168;709;8;0;1.338844085;-0.038525975;-0.048461245
14169;709;9;0;-1.606428051;-1.25062968;-0.057986024
14170;709;10;0;-0.262325235;1.244619384;0.551282478
14171;709;11;1;1.520560317;0.068954403;0.427108067
14172;709;12;0;-1.135002835;1.180065359;1.458816547
14173;709;13;0;-0.483439147;0.880146439;1.492392197
14174;709;14;1;1.340025373;-1.741069875;1.482440947
14175;709;15;0;1.128039824;0.120532945;-1.380032645
14176;709;16;0;-0.423880574;-0.706748879;-1.346442737
14177;709;17;0;-0.047735106;0.701165822;0.932116493
14178;709;18;0;-1.11978097;-0.206549825;-1.959786823
14179;709;19;1;-0.467462114;1.068580733;1.810599074
14180;709;20;0;-1.442692509;0.751069446;0.627471796
14181;710;1;1;0.529543893;0.766255708;0.516289511
14182;710;2;0;-0.718100416;0.739471593;0.290318981
14183;710;3;0;-0.175111348;-0.293372808;-1.183451444
14184;710;4;1;0.656008566;0.334050402;2.057834671
14185;710;5;1;-0.432444336;-1.567091333;1.002249151
14186;710;6;0;0.458486652;-0.025918491;0.624729255
14187;710;7;1;-0.124043011;-0.19302119;-0.370059668
14188;710;8;1;1.19376235;0.951493754;1.598941338
14189;710;9;1;0.268907974;-1.652313702;-1.24112716
14190;710;10;1;0.785063246;0.003558889;-0.694333555
14191;710;11;0;-0.026724156;2.120563507;0.94337908
14192;710;12;0;-0.663897985;1.596146257;-0.954307473
14193;710;13;0;-0.078065289;1.632536726;-0.185632237
14194;710;14;0;-0.210597208;-0.112665793;-1.07374785
14195;710;15;1;0.880950808;-0.751703917;0.797930669
14196;710;16;0;1.926280279;0.320311445;-1.453820924
14197;710;17;1;1.87826363;-0.191662914;-0.673359534
14198;710;18;1;1.271249728;-1.429707058;0.196735216
14199;710;19;1;2.019254873;-0.308267303;-1.78644991
14200;710;20;0;-0.039139168;0.141023681;1.261823128
14201;711;1;0;-0.150780511;1.010782826;-0.29271241
14202;711;2;0;-0.00494057;0.833494688;-0.752255853
14203;711;3;1;0.378209343;-1.37975424;-0.706405122
14204;711;4;0;-0.475312194;-0.089410604;-0.387309376
14205;711;5;0;-0.630458208;0.70012001;0.566334987
14206;711;6;0;0.349394564;0.735062556;-0.922565136
14207;711;7;0;-0.0421647;0.457861848;-0.994546376
14208;711;8;1;1.265798009;-1.034144004;-0.524314025
14209;711;9;1;0.219697819;0.473117418;0.292874384
14210;711;10;0;-0.820112779;0.463836503;-0.243828201
14211;711;11;0;-0.069417488;-0.109120415;-0.377658368
14212;711;12;0;0.193802209;-0.661680979;0.622416281
14213;711;13;0;-0.908288202;-0.36251485;0.103886227
14214;711;14;1;1.527388375;-0.700349361;1.960382165
14215;711;15;0;-1.651279991;0.619347719;-0.065448679
14216;711;16;0;0.061938476;-1.081524022;0.534294867
14217;711;17;0;0.677087561;1.077847227;-0.561249768
14218;711;18;1;0.024210186;-1.212205373;1.035141727
14219;711;19;1;0.47176725;-1.976203884;0.422438235
14220;711;20;0;0.222936602;-0.175998052;-0.666674054
14221;712;1;1;1.738747918;-0.180497744;0.198955545
14222;712;2;0;-1.051271098;1.601571163;-1.113386064
14223;712;3;0;0.304391825;-0.719471839;-0.866558537
14224;712;4;0;0.864508639;1.087647665;-0.231519594
14225;712;5;0;-0.2047791;0.933709005;0.970480651
14226;712;6;0;-1.717471253;-0.166950808;-0.353761623
14227;712;7;1;1.316159808;-1.167693341;-0.190804638
14228;712;8;0;1.70948921;0.340879012;-0.897984078
14229;712;9;0;0.998837443;0.884004693;-0.036099728
14230;712;10;0;-0.790528812;0.738496865;-1.033985652
14231;712;11;1;1.904402746;-1.039048945;0.699897601
14232;712;12;0;0.144840324;0.44575602;-0.087264794
14233;712;13;0;-0.806525052;-0.684679678;-1.322493255
14234;712;14;0;-2.113341798;0.428586208;0.493060136
14235;712;15;0;-0.260325938;-0.224504493;-1.427806957
14236;712;16;0;1.060787731;-1.419118239;0.351252483
14237;712;17;1;-1.117456343;-1.38222535;-1.084421738
14238;712;18;0;-0.463244949;1.311524135;-0.599295016
14239;712;19;0;-0.480312885;1.414476783;-0.763841765
14240;712;20;0;-0.529282426;-0.569046295;0.762959647
14241;713;1;0;0.455628967;-0.593203724;-1.226715124
14242;713;2;1;-0.570426655;-0.298294969;0.588310352
14243;713;3;1;0.404233818;0.222309086;1.217905442
14244;713;4;1;-0.374568147;-0.78492878;1.026662438
14245;713;5;1;-0.083542691;-1.03475285;1.343702847
14246;713;6;0;0.253343311;1.422762837;-1.573177225
14247;713;7;1;-1.290708426;-1.042737578;-0.159235331
14248;713;8;1;-0.770461885;-1.159349849;0.904530356
14249;713;9;0;-0.8582788;0.481594925;-1.640388942
14250;713;10;1;-0.681552931;-0.603322211;-0.71743645
14251;713;11;0;0.506339957;-1.578389004;0.419601893
14252;713;12;1;0.647902745;1.506211444;1.225739536
14253;713;13;0;-0.082368673;0.544846261;-1.484695044
14254;713;14;1;0.075569009;-1.244509513;1.044436265
14255;713;15;0;-0.741582023;-0.074463681;-0.544994616
14256;713;16;1;-1.415794199;-0.910729681;0.613883668
14257;713;17;0;0.62281589;0.579448285;0.757702895
14258;713;18;0;0.531006298;-0.593508725;0.307737764
14259;713;19;0;-0.013576056;0.003615971;0.221668501
14260;713;20;0;0.994682248;-1.287249282;-0.123085047
14261;714;1;0;-2.615846819;-0.317621455;-0.974732319
14262;714;2;1;2.01747533;0.615374206;0.40051968
14263;714;3;1;-0.761949079;0.359433559;0.642721857
14264;714;4;1;0.15018134;0.33398831;-0.752628646
14265;714;5;0;0.247676974;-0.167835766;-0.083028953
14266;714;6;0;-0.345890419;-1.791668954;-1.589785526
14267;714;7;1;0.928964404;-0.868609855;0.98320097
14268;714;8;0;-0.418595916;0.849652538;-0.331692625
14269;714;9;1;-1.284304976;-0.124981886;2.097956116
14270;714;10;1;-0.470467803;-0.116052567;-0.572663992
14271;714;11;0;1.704951064;1.547252908;-0.224594904
14272;714;12;0;0.277439232;1.588690771;2.258500748
14273;714;13;0;1.412651441;1.562596943;0.187215657
14274;714;14;1;-1.654753524;0.296564612;1.114750378
14275;714;15;0;-0.01980193;-0.573024464;-1.312301663
14276;714;16;1;0.030793762;-0.592398705;1.93951487
14277;714;17;1;-0.610733151;0.863173166;1.965612204
14278;714;18;0;1.813994499;-0.668348498;-1.286079223
14279;714;19;0;0.350132319;1.638324028;-1.284162992
14280;714;20;0;-0.671345281;0.43123416;-1.814135973
14281;715;1;0;-0.199553329;1.050971337;0.734164993
14282;715;2;0;-1.845827338;0.955515514;0.089513501
14283;715;3;0;-0.364023197;-0.639663897;-0.089199816
14284;715;4;1;0.607152311;-0.609854098;-1.152937087
14285;715;5;0;-0.88839978;-1.109207142;1.776167059
14286;715;6;1;-0.258102944;-1.487817972;0.844302824
14287;715;7;0;0.535125371;-0.653203232;-2.071647949
14288;715;8;0;-2.39407596;-1.384672947;-0.179834215
14289;715;9;0;0.000173147;-0.821760125;-2.383942827
14290;715;10;1;-0.47733098;-1.087424262;0.634364992
14291;715;11;0;-1.399845886;-1.564327401;1.233479524
14292;715;12;0;1.841699938;-0.667751384;-1.508765983
14293;715;13;1;0.593906257;-1.187166243;0.598423393
14294;715;14;0;0.968829259;1.011726563;0.694565334
14295;715;15;1;-1.044003339;1.61688541;0.431587704
14296;715;16;1;0.384066422;-1.87958811;-0.767121506
14297;715;17;0;0.760178976;-0.508762058;0.287430981
14298;715;18;0;-0.521398286;1.094174956;-0.96511672
14299;715;19;0;-1.014377312;-0.666862156;-0.023886959
14300;715;20;1;-0.034117687;0.240147084;1.992537839
14301;716;1;0;0.47666581;0.542277342;-0.201690541
14302;716;2;0;-0.236560161;0.775353156;-0.702102685
14303;716;3;0;-0.382361128;1.157975078;0.005107029
14304;716;4;1;-0.673314132;-1.334442291;-1.126630738
14305;716;5;1;0.796347405;-0.503735735;1.42065565
14306;716;6;0;1.101301711;1.267941913;0.16232886
14307;716;7;1;-0.540281271;-0.796333242;-0.966509717
14308;716;8;0;-0.343269317;2.021578983;0.976361517
14309;716;9;0;0.797265322;0.332335497;-0.462782189
14310;716;10;0;0.394956178;-0.751229096;-1.717490735
14311;716;11;1;-0.692771217;0.636867194;0.824719508
14312;716;12;1;-0.028707601;-0.138681016;2.156994977
14313;716;13;1;-0.316070176;-1.311876757;0.806151387
14314;716;14;1;1.50049661;0.533104186;-0.9535631
14315;716;15;0;-0.122648799;1.52944358;0.502919987
14316;716;16;1;1.117026282;1.247568567;1.205955761
14317;716;17;1;0.572716468;-1.174908735;-1.582161391
14318;716;18;0;-1.013150828;0.298455375;0.477828873
14319;716;19;0;-0.917096331;-0.782750396;-0.710624201
14320;716;20;1;0.623732762;-0.233261514;1.919237998
14321;717;1;0;-1.079132506;-0.588878187;0.513397046
14322;717;2;0;-0.273765517;1.184753452;-0.80342772
14323;717;3;0;-0.420847228;-0.369312697;0.616079272
14324;717;4;1;1.058789594;-0.598636305;0.442870637
14325;717;5;0;1.422536096;0.292967525;0.408737148
14326;717;6;0;-1.132038942;0.161182861;1.765634196
14327;717;7;1;0.468764994;-1.314412998;-0.356607112
14328;717;8;0;0.656851445;1.442545897;-0.271356825
14329;717;9;0;1.615835271;0.984365367;-0.740095053
14330;717;10;0;-0.786774773;0.253593582;-1.532099888
14331;717;11;0;-0.799074037;-0.988023586;1.015081347
14332;717;12;0;-2.270126151;-0.774444867;-1.794783543
14333;717;13;0;-1.029189632;-0.039225494;-0.300913028
14334;717;14;1;0.340928593;-0.094230008;-1.733053758
14335;717;15;0;-0.234927136;1.017084855;1.447396451
14336;717;16;0;-0.174802869;0.42758165;-1.016428376
14337;717;17;0;-1.611805097;-0.889090462;0.611164712
14338;717;18;1;1.742048572;-0.629821961;1.248701013
14339;717;19;1;0.455219275;-0.391631879;0.354684551
14340;717;20;1;1.613759744;0.06107685;-0.164152626
14341;718;1;0;-0.437432192;-0.108336528;0.361793556
14342;718;2;1;-0.882733682;-0.138976663;0.865925175
14343;718;3;1;-0.642462352;0.110726692;0.749404958
14344;718;4;0;-0.93434497;0.811704777;1.216046014
14345;718;5;0;-1.364662913;0.816462161;-0.810016479
14346;718;6;0;0.507761938;0.795428121;-1.816984847
14347;718;7;0;-1.958190845;0.340896778;-0.247180891
14348;718;8;0;1.40146154;0.724422543;-0.23561125
14349;718;9;1;2.243522825;0.920507657;0.362786861
14350;718;10;0;-1.007214955;0.767818676;-0.235554136
14351;718;11;0;0.203437579;-0.708224673;-0.209007478
14352;718;12;0;0.343194943;-1.098308168;0.883160446
14353;718;13;0;-0.354847834;0.883348001;-0.63667411
14354;718;14;1;0.290645362;0.104633815;1.377078754
14355;718;15;0;1.028472201;0.850105645;-1.298220983
14356;718;16;0;-1.441658483;0.515400319;-1.269998259
14357;718;17;0;-1.634930811;0.978727428;0.113541036
14358;718;18;1;0.670830709;-0.91471811;-0.523142458
14359;718;19;0;-0.334908751;-0.382118007;-0.489458852
14360;718;20;0;1.914610767;-0.351880121;0.142054371
14361;719;1;1;1.482238881;-0.026935781;-0.497570415
14362;719;2;0;0.743610413;0.207234565;0.246548853
14363;719;3;1;1.180745002;0.445064311;0.323335705
14364;719;4;1;1.168657906;-0.543920093;0.931160721
14365;719;5;0;0.167688739;1.60004323;-1.93243987
14366;719;6;0;0.707702345;-0.605029144;-0.232702846
14367;719;7;1;0.156523477;-2.441012701;0.060248233
14368;719;8;1;0.223993148;0.049936516;1.587229157
14369;719;9;1;1.316150566;-1.205162913;0.633957075
14370;719;10;1;-0.520039936;-0.652738994;0.435329811
14371;719;11;0;-0.288594726;0.654010174;-0.360052297
14372;719;12;0;0.73948777;0.006132926;-0.963567336
14373;719;13;0;0.366850202;0.864512244;0.725200495
14374;719;14;1;0.532313958;-0.528573628;-0.054268069
14375;719;15;0;0.287227512;1.62514398;0.561729995
14376;719;16;0;0.053987689;-0.220697761;-0.141670236
14377;719;17;1;2.090475672;-0.087043865;0.113688191
14378;719;18;0;0.3412188;1.219223602;0.242410348
14379;719;19;1;0.791448166;-0.840192957;0.912706916
14380;719;20;0;-0.431078782;1.762325927;-0.50341106
14381;720;1;1;-1.755752003;0.277077374;1.52053117
14382;720;2;0;0.043315597;0.664545921;1.903068193
14383;720;3;1;-1.071662223;-1.456363738;0.859490682
14384;720;4;0;0.927186983;-0.893096956;0.319628281
14385;720;5;0;-0.357025009;0.7089777;1.512993786
14386;720;6;0;-0.164612158;0.685485465;-1.048257239
14387;720;7;1;-0.045334784;0.74706293;0.353871502
14388;720;8;1;0.193285899;0.174150987;-0.580881194
14389;720;9;0;-1.022598558;-0.206756799;-2.069930785
14390;720;10;1;0.592768775;-0.95930251;-0.115982175
14391;720;11;0;0.855311303;-0.674132716;-0.674596077
14392;720;12;0;0.608947036;2.292285217;0.085785108
14393;720;13;0;-0.971105462;0.131128474;-0.567487497
14394;720;14;1;0.231619479;0.738412752;0.237052824
14395;720;15;1;1.387950509;-0.371787684;-1.057980618
14396;720;16;0;-0.195200538;-0.846852625;0.563892548
14397;720;17;0;-0.145220659;0.71984457;-0.804059784
14398;720;18;0;-2.318060184;0.294967888;2.094117332
14399;720;19;1;1.277853276;0.372392875;-0.536293905
14400;720;20;1;2.086729294;0.40374149;1.348627059
14401;721;1;1;0.505617712;0.876321895;0.989880061
14402;721;2;1;-0.217232643;0.317833569;0.504745994
14403;721;3;1;0.704609482;-0.386176847;1.10219053
14404;721;4;1;0.759864179;-0.096101037;1.290127975
14405;721;5;0;-0.497197257;-0.587336715;-2.940039744
14406;721;6;0;-1.032094333;2.949429259;-0.999377648
14407;721;7;1;-0.144863437;-0.284611631;-1.033110853
14408;721;8;1;-1.677363035;-0.011965104;0.008098234
14409;721;9;1;1.833735896;-0.15783561;2.065113992
14410;721;10;0;0.787594988;1.522667347;0.217924637
14411;721;11;0;-0.065998803;1.028506934;0.787424874
14412;721;12;1;0.530285319;-1.620405883;0.661243086
14413;721;13;1;0.599191639;0.362751482;0.184932234
14414;721;14;1;-0.959963885;0.613862929;0.666525815
14415;721;15;1;-0.795140935;0.107823686;-0.213115731
14416;721;16;0;-0.440021325;0.094307433;0.650456046
14417;721;17;0;-0.006674781;0.191442448;-0.907067964
14418;721;18;1;0.211478333;0.294431577;1.288067561
14419;721;19;1;0.652163333;2.211302935;1.833418178
14420;721;20;1;-1.175368873;-1.768041653;1.033491632
14421;722;1;0;-0.483479591;0.354638821;1.367973993
14422;722;2;1;0.66220833;1.004082;0.915739469
14423;722;3;1;0.254053925;0.413065409;0.435696356
14424;722;4;0;0.983347466;-0.093507608;-0.775860273
14425;722;5;0;-1.147417556;1.863162129;0.312723768
14426;722;6;1;-0.887510779;-0.43109494;1.007005837
14427;722;7;1;0.882681986;0.99646438;-0.901702185
14428;722;8;0;-0.472578397;1.108205637;0.324562815
14429;722;9;1;0.900614093;0.199767668;1.341495049
14430;722;10;1;0.248053872;-0.347447095;-0.203788343
14431;722;11;0;0.023277706;-1.167149257;0.027959597
14432;722;12;0;-0.851028793;0.370030358;1.133708211
14433;722;13;0;-1.528148518;-0.933586114;-0.817175268
14434;722;14;1;-0.174216668;0.072494006;0.040841492
14435;722;15;1;0.824297541;0.13649559;1.915466841
14436;722;16;1;1.633671422;-1.322798711;-0.43153602
14437;722;17;0;0.091495312;1.74491853;1.109305902
14438;722;18;0;-1.750207065;1.643856349;0.047525554
14439;722;19;1;1.07887608;-0.155414117;1.320369776
14440;722;20;0;-0.705282675;-0.618654681;-0.424072783
14441;723;1;0;-0.29517173;-0.231741706;0.323363917
14442;723;2;1;-0.293150159;0.618062112;0.772617235
14443;723;3;1;0.0438402;0.493134847;-0.786333911
14444;723;4;0;-0.575140707;0.329355402;-0.334862713
14445;723;5;0;0.556190682;0.329751791;0.667604882
14446;723;6;0;0.484418627;0.449131494;0.145784364
14447;723;7;1;0.036439051;-0.340681197;-0.344782002
14448;723;8;1;-0.823973119;-0.558395148;3.358121832
14449;723;9;1;1.128546814;-0.916895977;-0.954630424
14450;723;10;0;-0.125737358;0.682561615;-0.526707255
14451;723;11;0;-0.735397873;1.658319509;-0.165267896
14452;723;12;0;1.211906567;0.144921835;-0.377920538
14453;723;13;0;1.499412985;-0.16541462;0.189475715
14454;723;14;0;-0.785516397;-1.091452794;0.065948985
14455;723;15;1;0.326032329;-3.276931505;-0.454823284
14456;723;16;0;1.960681199;0.897520315;1.310307383
14457;723;17;0;-0.358348916;-0.445980184;-0.178368902
14458;723;18;1;0.708093145;-0.500487732;-0.869818272
14459;723;19;0;-1.741396697;-1.124933329;0.666058898
14460;723;20;0;0.091494141;0.252005388;-2.233380773
14461;724;1;0;-1.811619414;1.179819618;0.115924259
14462;724;2;0;-0.494282709;1.302825015;-1.436077378
14463;724;3;1;-0.236910539;-0.391992411;1.742176253
14464;724;4;1;0.397600683;0.588862265;0.46003994
14465;724;5;0;-1.370484411;-0.595602643;1.816850053
14466;724;6;0;0.439553996;1.454879291;-0.053978673
14467;724;7;0;-0.481219839;-0.620727487;-0.726910207
14468;724;8;1;0.208140346;0.795359318;2.501970152
14469;724;9;1;1.672415109;0.350257651;-1.327680617
14470;724;10;0;2.241652777;0.422581553;-0.837330449
14471;724;11;0;-0.796032152;-0.816243836;-0.226995673
14472;724;12;0;-0.054245024;0.625163163;-1.288760303
14473;724;13;1;0.090910963;0.04290715;0.577746085
14474;724;14;1;-0.466344328;0.626683902;1.253145513
14475;724;15;0;-0.260380768;1.198319243;0.274031488
14476;724;16;0;-0.823087763;1.884008705;0.09988084
14477;724;17;1;0.557553001;-1.110186381;0.90500303
14478;724;18;0;0.792752421;0.107592888;-0.567171935
14479;724;19;1;1.904174059;0.548460592;0.879375533
14480;724;20;1;0.859339865;-0.181371146;0.211397906
14481;725;1;1;0.624348138;0.484264769;1.558299166
14482;725;2;0;-1.582498947;-0.735109417;1.083982779
14483;725;3;0;-0.463234343;0.808119468;-0.430144742
14484;725;4;0;-0.302692118;3.427959895;0.543865489
14485;725;5;0;-0.284099389;1.468636792;0.705053663
14486;725;6;0;-1.503174305;-0.166817426;0.367149927
14487;725;7;1;0.95862345;-0.406800824;-0.731915347
14488;725;8;1;0.509282143;-0.39391164;0.268540148
